,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.748238,0.766424,0.175151,0.550948,0.626137,0.888525,0.909157,-0.14696
post,5,0.71511,0.690139,0.192818,0.475406,0.593371,0.884286,0.932349,-0.019447
pre,3,0.786765,0.862423,0.18089,0.58033,0.721376,0.889983,0.917543,-0.633961
