,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,8,0.198833,0.117476,0.182624,0.007248,0.086718,0.284417,0.553669,0.968367
post,13,0.185173,0.013068,0.337627,0.001111,0.009216,0.118299,0.981727,1.814919
pre,4,0.04061,0.036557,0.029862,0.014546,0.016097,0.06107,0.074781,0.179022
