,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.503425,0.501376,0.056265,0.448212,0.474794,0.531031,0.560686,0.066793
post,4,0.403774,0.340105,0.183991,0.267763,0.282339,0.461541,0.667123,0.875174
pre,2,0.218364,0.218364,0.07823,0.163047,0.190706,0.246023,0.273682,0.0
