,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,6,0.268209,0.146512,0.341795,0.069432,0.115882,0.171314,0.961543,1.73855
post,7,0.278409,0.104465,0.385256,0.049452,0.086653,0.2508,1.120042,1.771648
pre,5,0.318783,0.132493,0.421844,0.113018,0.126573,0.148781,1.073051,1.496535
