,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,25,0.180293,0.034734,0.33044,0.0,0.005668,0.23615,1.547486,3.039543
post,32,0.181445,0.023641,0.415846,0.0,0.002309,0.203547,2.288311,4.264992
pre,20,0.212911,0.064945,0.358439,0.0,0.006005,0.254394,1.435037,2.307558
