,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,25,0.223341,0.146856,0.250839,0.025991,0.060725,0.253555,0.972556,1.812288
post,29,0.192202,0.120705,0.238202,0.013738,0.070054,0.204987,0.996834,2.310098
pre,17,0.256709,0.152335,0.255099,0.027099,0.079681,0.411573,0.987414,1.530506
