,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.247292,0.248545,0.122123,0.124547,0.186546,0.308664,0.368783,-0.018858
post,3,0.26248,0.291581,0.121325,0.129251,0.210416,0.329095,0.366609,-0.415291
pre,3,0.237567,0.153371,0.162062,0.134934,0.144152,0.288884,0.424397,0.696825
