,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,52,0.410737,0.274681,0.417109,0.0,0.153718,0.496727,1.655,1.590506
post,52,0.335927,0.223994,0.361703,0.0,0.076243,0.42611,1.661569,1.693853
pre,37,0.426603,0.313743,0.406056,0.0,0.159775,0.557716,1.857896,1.903551
