,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.197492,0.098514,0.261104,0.000349,0.049431,0.296064,0.493614,0.596335
post,3,0.190436,0.083095,0.259576,0.001747,0.042421,0.284781,0.486466,0.629783
pre,2,0.328104,0.328104,0.281151,0.129301,0.228703,0.427506,0.526908,0.0
