,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.878359,0.861603,0.038925,0.850618,0.856111,0.892229,0.922855,0.644273
post,5,0.820842,0.86629,0.097929,0.6975,0.739167,0.871641,0.92961,-0.270675
pre,3,0.828688,0.900876,0.154783,0.650998,0.775937,0.917533,0.93419,-0.670434
