,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,18,0.567804,0.585632,0.186126,0.277565,0.393748,0.730187,0.808005,-0.113667
post,16,0.606336,0.611349,0.194859,0.261715,0.456666,0.781988,0.848592,-0.389833
pre,9,0.576105,0.647082,0.188515,0.285977,0.463377,0.709269,0.781834,-0.445289
