,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,10,0.021637,0.02193,0.010702,0.000914,0.016539,0.027115,0.038743,-0.315185
post,9,0.023769,0.025898,0.00817,0.012724,0.015877,0.029389,0.033872,-0.300422
pre,8,0.018979,0.01753,0.009512,0.004494,0.014542,0.023208,0.0369,0.467396
