,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12,0.022311,0.025311,0.00708,0.008863,0.016836,0.027755,0.029148,-0.73916
post,17,0.022393,0.024209,0.006684,0.009233,0.020493,0.027024,0.033667,-0.483701
pre,8,0.022088,0.022585,0.003235,0.016407,0.020261,0.02438,0.026038,-0.465034
