,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,20.278611,15.393794,18.912305,4.287919,9.840857,28.273958,41.154121,0.442849
post,3,1461.001146,28.127554,2494.559375,13.418204,20.772879,2184.792617,4341.45768,0.707079
pre,2,26.9766,26.9766,21.021898,12.111873,19.544237,34.408963,41.841326,-0.0
