,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,7,0.645382,0.793631,0.382806,0.171544,0.283161,0.980256,1.025663,-0.223177
post,7,0.710801,0.796246,0.45413,0.082467,0.365504,1.058928,1.248031,-0.048789
pre,6,0.54395,0.426783,0.349943,0.144692,0.329165,0.850944,0.976488,0.361951
