,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,322,0.066964,0.009324,0.168932,0.0,0.000836,0.052387,1.929621,5.856734
post,404,0.121399,0.010256,0.542363,0.0,0.000857,0.058719,7.176428,10.791397
pre,253,0.104443,0.013596,0.239873,0.0,0.000824,0.08681,2.143073,4.604349
