,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,12.11083,12.638569,5.368354,5.792423,8.659603,16.089796,17.373761,-0.19215
post,5,14.090693,14.706313,6.340993,7.337749,8.450133,17.364651,22.594622,0.178578
pre,3,12.4495,10.718638,8.337925,5.112853,7.915746,16.117823,21.517008,0.364931
