,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,51,0.168652,0.139827,0.172564,0.000591,0.056887,0.215196,0.917782,2.158239
post,58,0.185178,0.102734,0.254401,0.001811,0.037368,0.247928,1.600824,3.530156
pre,34,0.176217,0.146146,0.161689,0.002119,0.064855,0.253554,0.641098,1.237031
