,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12,0.183496,0.163943,0.135454,0.00774,0.087346,0.26708,0.448066,0.404007
post,17,0.228137,0.179937,0.297056,0.003488,0.066855,0.251518,1.30441,2.960139
pre,8,0.178639,0.209096,0.11564,0.00716,0.122022,0.21732,0.37677,0.027642
