,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,81,0.617843,0.689226,0.215504,0.261309,0.407371,0.794195,0.989048,-0.081586
post,97,0.591598,0.567629,0.229009,0.223415,0.364661,0.796105,0.991957,0.051517
pre,49,0.62546,0.657155,0.223454,0.270693,0.391128,0.822012,0.937075,-0.211855
