,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,26,7e-06,0.0,1.5e-05,-1.2e-05,-0.0,1e-05,6.1e-05,2.031019
post,34,7e-06,1e-06,1.6e-05,-1.5e-05,-1e-06,7e-06,6.2e-05,2.27164
pre,16,1e-06,0.0,8e-06,-2.4e-05,-1e-06,4e-06,1.6e-05,-1.258394
