,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12,0.309478,0.324935,0.106665,0.100552,0.272893,0.370015,0.464792,-0.576341
post,17,0.338032,0.229095,0.293121,0.062998,0.15453,0.365295,1.129705,1.532585
pre,8,0.283439,0.269384,0.131725,0.143137,0.187715,0.313035,0.551756,1.017686
