date,actual,N-BEATS v2 (covariate-conditioned),residual,z_residual,period,zscore_flag,iforest_flag,lof_flag,ocsvm_flag,kmeans_flag,ensemble_votes,ensemble_flag
2022-03-09,0.355167860641685,0.3410409,0.014126960641685005,0.6277854506377624,post-COVID,0,0,0,0,1,1,0
2022-03-10,0.3360280431055596,0.34946,-0.013431956894440378,-0.8398998047173525,post-COVID,0,0,0,0,0,0,0
2022-03-11,0.3115296656869948,0.3206235,-0.0090938343130052,-0.5975664904162573,post-COVID,0,0,0,0,0,0,0
2022-03-12,0.2520328190056331,0.26981857,-0.017785750994366856,-1.000249477675145,post-COVID,0,0,0,0,0,0,0
2022-03-13,0.2564979488121479,0.2542731,0.002224848812147906,0.08027269984765098,post-COVID,0,0,0,0,0,0,0
2022-03-14,0.3528957567964731,0.31619254,0.03670321679647309,1.9789120756442857,post-COVID,0,0,0,0,1,1,0
2022-03-15,0.3204951934851824,0.34056354,-0.020068346514817592,-1.1522166688750406,post-COVID,0,0,0,0,0,0,0
2022-03-16,0.3311843926034778,0.32116798,0.010016412603477798,0.43044245411405246,post-COVID,0,0,0,0,0,0,0
2022-03-17,0.3429369030124907,0.32805675,0.014880153012490682,0.639896837781398,post-COVID,0,0,0,0,1,1,0
2022-03-18,0.3327627051187851,0.32341447,0.009348235118785075,0.4218943171091451,post-COVID,0,0,0,0,0,0,0
2022-03-19,0.2478117499387704,0.281803,-0.03399125006122963,-2.0880888652165184,post-COVID,0,0,0,0,0,0,0
2022-03-20,0.2479391072740631,0.24708106,0.0008580472740631062,-0.059943302314144714,post-COVID,0,0,0,0,0,0,0
2022-03-21,0.3354074822434484,0.31416613,0.02124135224344842,1.0736914900788108,post-COVID,0,0,0,0,1,1,0
2022-03-22,0.331929463629684,0.3395136,-0.007584136370316019,-0.538444326467754,post-COVID,0,0,0,0,0,0,0
2022-03-23,0.309380602498163,0.3280149,-0.018634297501836983,-1.1580758726077964,post-COVID,0,0,0,0,0,0,0
2022-03-24,0.309866978937056,0.31227008,-0.002403101062944002,-0.16089088260270315,post-COVID,0,0,0,0,0,0,0
