date,actual,N-BEATS v2 (covariate-conditioned),residual,z_residual,period,zscore_flag,iforest_flag,lof_flag,ocsvm_flag,kmeans_flag,ensemble_votes,ensemble_flag
2021-09-03,0.2847527161349976,0.2913944,-0.006641683865002412,-0.7689672355675061,post-COVID,0,0,0,1,0,1,0
2021-09-04,0.2741952149791955,0.26416123,0.010033984979195498,0.8502068367227412,post-COVID,0,0,0,0,0,0,0
2021-09-05,0.2452321428571428,0.25325355,-0.008021407142857206,-1.0037277598561853,post-COVID,0,0,0,0,0,0,0
2021-09-06,0.2929159731853906,0.26677158,0.02614439318539058,2.6400029593597645,post-COVID,0,0,0,0,1,1,0
2021-09-07,0.3094396671289874,0.29387084,0.015568827128987384,1.5755010326207133,post-COVID,0,0,0,0,1,1,0
2021-09-08,0.3071253467406379,0.30326584,0.003859506740637897,0.31527605740820513,post-COVID,0,0,0,0,0,0,0
2021-09-09,0.3034032015718909,0.3050434,-0.0016401984281091408,-0.31003800734889786,post-COVID,0,0,0,0,0,0,0
2021-09-10,0.3003306171983356,0.307687,-0.007356382801664396,-1.0046132314742677,post-COVID,0,0,0,0,0,0,0
2021-09-11,0.2737735783633841,0.27962533,-0.005851751636615887,-0.8475590222637822,post-COVID,0,0,0,0,0,0,0
2021-09-12,0.2537704576976421,0.259716,-0.005945542302357887,-0.8519500997370386,post-COVID,0,0,0,0,0,0,0
2021-09-13,0.2948768492834026,0.28494918,0.009927669283402552,0.8632033471228494,post-COVID,0,0,0,0,0,0,0
2021-09-14,0.298340903837263,0.3019599,-0.003618996162736976,-0.5110745241645969,post-COVID,0,0,0,0,0,0,0
2021-09-15,0.294464516874711,0.2995954,-0.005130883125289032,-0.6791131614867865,post-COVID,0,0,0,0,0,0,0
2021-09-16,0.2929045307443365,0.2951549,-0.00225036925566352,-0.358664193899212,post-COVID,0,0,0,0,0,0,0
2021-09-17,0.292592464170134,0.29551607,-0.002923605829866005,-0.43136031064478414,post-COVID,0,0,0,0,0,0,0
2021-09-18,0.2817128987517336,0.27227038,0.00944251875173363,0.9009167251668758,post-COVID,0,0,0,0,0,0,0
2021-09-19,0.2608164586222838,0.25887316,0.0019432986222838178,-0.006565141974814154,post-COVID,0,0,0,0,0,0,0
2021-09-20,0.2858639042995838,0.28943896,-0.0035750557004162187,-0.5276644962122506,post-COVID,0,0,0,0,0,0,0
2021-09-21,0.2916093966712898,0.29595906,-0.004349663328710174,-0.6280883947126428,post-COVID,0,0,0,0,0,0,0
2021-09-22,0.2926527970411465,0.2917041,0.0009486970411464735,-0.04195023295737239,post-COVID,0,0,0,0,0,0,0
2021-09-23,0.2929967059639389,0.29099777,0.001998935963938908,0.12972265878398137,post-COVID,0,0,0,0,0,0,0
2021-09-24,0.3013806056403144,0.2956788,0.005701805640314361,0.4641965880242341,post-COVID,0,0,0,0,0,0,0
2021-09-25,0.3036311257512714,0.28088334,0.0227477857512714,1.9070770487638304,post-COVID,0,0,0,1,1,2,0
2021-09-26,0.2702673948220064,0.27262208,-0.0023546851779935873,-0.16686964921320246,post-COVID,0,0,0,0,0,0,0
2021-09-27,0.2960299930651872,0.2942011,0.001828893065187187,0.14886935512159927,post-COVID,0,0,0,0,0,0,0
2021-09-28,0.2934731276005548,0.30967304,-0.016199912399445238,-1.2291515770338814,post-COVID,0,0,0,0,0,0,0
2021-09-29,0.2951403721682847,0.29424226,0.000898112168284726,0.05960947620969432,post-COVID,0,0,0,0,0,0,0
2021-09-30,0.2940305709662505,0.29826853,-0.004237959033749461,-0.32438572425100226,post-COVID,0,0,0,0,0,0,0
2021-10-01,0.301331368469718,0.3020565,-0.0007251315302820305,-0.06571025623036793,post-COVID,0,0,0,0,0,0,0
2021-10-02,0.2947215672676837,0.28763705,0.007084517267683721,0.49923160179327547,post-COVID,0,0,0,0,0,0,0
2021-10-03,0.2872738673139158,0.27107692,0.0161969473139158,1.1554937163645422,post-COVID,0,0,0,0,0,0,0
2021-10-04,0.2984064378178455,0.3066134,-0.008206962182154498,-0.6286665910073522,post-COVID,0,0,0,0,0,0,0
2021-10-05,0.3118844775774387,0.270141,0.04174347757743868,3.0720117877989197,post-COVID,1,0,0,0,1,2,0
2021-10-06,0.3080894012944983,0.33026698,-0.022177578705501688,-1.610230445274248,post-COVID,0,0,0,0,0,0,0
2021-10-07,0.30663020110957,0.3205056,-0.01387539889042999,-1.0214789780683449,post-COVID,0,0,0,0,0,0,0
2021-10-08,0.3122357836338418,0.3161855,-0.003949716366158207,-0.2962493008066255,post-COVID,0,0,0,0,0,0,0
2021-10-09,0.2946388696255201,0.30184567,-0.007206800374479905,-0.487308058336898,post-COVID,0,0,0,0,0,0,0
2021-10-10,0.2623140314378178,0.2794744,-0.017160368562182227,-1.1757439445333282,post-COVID,0,0,0,0,0,0,0
2021-10-11,0.2888111997226074,0.28514907,0.003662129722607377,0.26975818518592704,post-COVID,0,0,0,0,0,0,0
2021-10-12,0.2829591423948219,0.3039158,-0.02095665760517812,-1.3827951937235372,post-COVID,0,0,0,0,0,0,0
2021-10-13,0.3173364539990753,0.29006588,0.027270573999075287,1.8620770514070184,post-COVID,0,0,0,0,1,1,0
2021-10-14,0.3139906957928802,0.31483075,-0.0008400542071198003,-0.06012308765326364,post-COVID,0,0,0,0,0,0,0
2021-10-15,0.3148140892279241,0.32020146,-0.005387370772075906,-0.36332146673109694,post-COVID,0,0,0,0,0,0,0
2021-10-16,0.3075591770688857,0.30622023,0.0013389470688857097,0.10279941666588205,post-COVID,0,0,0,0,0,0,0
2021-10-17,0.2913521151178918,0.28863853,0.0027135851178917703,0.24009291804189553,post-COVID,0,0,0,0,0,0,0
2021-10-18,0.3078368585298197,0.30402943,0.0038074285298196897,0.3736355552772538,post-COVID,0,0,0,0,0,0,0
2021-10-19,0.3110344429033749,0.31975836,-0.008723917096625122,-0.4041194265819268,post-COVID,0,0,0,0,0,0,0
2021-10-20,0.3098925104022191,0.3170583,-0.007165789597780914,-0.35738895458107783,post-COVID,0,0,0,0,0,0,0
2021-10-21,0.3154384535367545,0.31225312,0.0031853335367544866,0.335603922843512,post-COVID,0,0,0,0,0,0,0
2021-10-22,0.3216827323162274,0.31986663,0.0018161023162274192,0.19213387144708194,post-COVID,0,0,0,0,0,0,0
2021-10-23,0.3039925450762829,0.31803164,-0.014039094923717077,-0.8751490694502324,post-COVID,0,0,0,0,0,0,0
2021-10-24,0.2844522075820619,0.29088056,-0.006428352417938099,-0.4026478812251839,post-COVID,0,0,0,1,0,1,0
2021-10-25,0.3384522653721682,0.30131626,0.03713600537216821,2.1631221946991253,post-COVID,0,0,0,0,1,1,0
2021-10-26,0.3387085644937586,0.3396676,-0.0009590355062414346,-0.14777885130980048,post-COVID,0,0,0,0,0,0,0
2021-10-27,0.3415971451687471,0.34724548,-0.005648334831252877,-0.41842325500747135,post-COVID,0,0,0,0,0,0,0
2021-10-28,0.3430948335644937,0.3410175,0.002077333564493744,0.0490158353131118,post-COVID,0,0,0,0,0,0,0
2021-10-29,0.3447511558021266,0.3468719,-0.002120744197873392,-0.14703644600216434,post-COVID,0,0,0,0,0,0,0
2021-10-30,0.3231243643088303,0.33078864,-0.007664275691169731,-0.45002780640050344,post-COVID,0,0,0,0,0,0,0
2021-10-31,0.283799006010171,0.30880243,-0.02500342398982902,-1.5169740518286172,post-COVID,0,0,0,0,0,0,0
2021-11-01,0.2768365117891816,0.3091464,-0.03230988821081837,-1.916897129603477,post-COVID,0,0,0,0,0,0,0
2021-11-02,0.3512721914008321,0.3208489,0.03042329140083211,1.7510292431244234,post-COVID,0,0,0,0,1,1,0
2021-11-03,0.3573321775312066,0.33912766,0.01820451753120661,0.9809180472964764,post-COVID,0,0,0,0,1,1,0
2021-11-04,0.3603875404530744,0.35163218,0.008755360453074401,0.44848873561663566,post-COVID,0,0,0,0,0,0,0
2021-11-05,0.3621808830328247,0.35604677,0.006134113032824684,0.2675547730719954,post-COVID,0,0,0,0,0,0,0
2021-11-06,0.3287272306981044,0.33640936,-0.007682129301895602,-0.5293627760998191,post-COVID,0,0,0,0,0,0,0
2021-11-07,0.3153828594544614,0.30108857,0.014294289454461373,0.7203354084822732,post-COVID,0,0,0,0,0,0,0
2021-11-08,0.3698556403143782,0.33314893,0.036706710314378166,1.7965381971929972,post-COVID,0,0,0,1,1,2,0
2021-11-09,0.3765811950993989,0.385368,-0.008786804900601075,-0.6619012429006111,post-COVID,0,0,0,0,0,0,0
2021-11-10,0.3839314609338881,0.3877439,-0.0038124390661118945,-0.3756826166456839,post-COVID,0,0,0,0,0,0,0
2021-11-11,0.364129334257975,0.38307565,-0.01894631574202499,-1.2483589237515655,post-COVID,0,0,0,0,0,0,0
2021-11-12,0.3634379912159038,0.36936718,-0.0059291887840962065,-0.5357976140074114,post-COVID,0,0,0,0,0,0,0
2021-11-13,0.3295154877484974,0.34928605,-0.019770562251502588,-1.3281503739134026,post-COVID,0,0,0,0,0,0,0
2021-11-14,0.3013678340268146,0.31131026,-0.009942425973185398,-0.7610174762213451,post-COVID,0,0,0,0,0,0,0
2021-11-15,0.3738280744336569,0.34355542,0.030272654433656898,1.4090440981772117,post-COVID,0,0,0,0,1,1,0
2021-11-16,0.3918184234858992,0.38440946,0.0074089634858992,0.1176601587431747,post-COVID,0,0,0,0,0,0,0
2021-11-17,0.4098312528895052,0.38919845,0.020632802889505253,0.7845598187226157,post-COVID,0,0,0,0,1,1,0
2021-11-18,0.3788653490522422,0.39442784,-0.015562490947757801,-1.3046707266791535,post-COVID,0,0,0,0,0,0,0
2021-11-19,0.385960876098012,0.37606028,0.009900596098011971,0.27828922695843983,post-COVID,0,0,0,0,0,0,0
2021-11-20,0.3692199491447064,0.35671216,0.012507789144706405,0.3595639088907154,post-COVID,0,0,0,0,0,0,0
2021-11-21,0.3297829403606102,0.33598128,-0.006198339639389816,-0.4532122928959224,post-COVID,0,0,0,0,0,0,0
2021-11-22,0.4025199375866851,0.36592937,0.03659056758668511,1.3989717227369622,post-COVID,0,0,0,0,1,1,0
2021-11-23,0.417673485899214,0.41270566,0.004967825899214018,0.09922813445115193,post-COVID,0,0,0,0,0,0,0
2021-11-24,0.4280868007397133,0.41197369,0.016113110739713277,0.6530898280286453,post-COVID,0,0,0,0,1,1,0
2021-11-25,0.4059676953305594,0.39841482,0.007552875330559372,0.18341717004281086,post-COVID,0,0,0,0,0,0,0
2021-11-26,0.4087164817383263,0.40260017,0.00611631173832633,0.12490043164125299,post-COVID,0,0,0,0,0,0,0
2021-11-27,0.4044891932501155,0.3755123,0.028976893250115487,0.9441663592520761,post-COVID,0,0,0,0,1,1,0
2021-11-28,0.3567800508552935,0.36880216,-0.012022109144706472,-0.5139524806618938,post-COVID,0,0,0,0,0,0,0
2021-11-29,0.3708103906611188,0.394434,-0.02362360933888119,-0.9838575626992352,post-COVID,0,0,0,0,0,0,0
2021-11-30,0.4298802588996764,0.40423986,0.025640398899676398,0.7687253434343366,post-COVID,0,0,0,0,1,1,0
2021-12-01,0.4444348705501617,0.42371252,0.020722350550161694,0.6185459566707656,post-COVID,0,0,0,0,1,1,0
2021-12-02,0.4572960009246416,0.43457365,0.022722350924641643,0.6868243335626595,post-COVID,0,0,0,0,1,1,0
2021-12-03,0.3668652334720295,0.43494284,-0.06807760652797051,-2.5226267942556895,post-COVID,0,0,0,0,0,0,0
2021-12-04,0.380249826629681,0.35127145,0.028978376629681002,0.7339856849250401,post-COVID,0,0,0,0,1,1,0
2021-12-05,0.3464036638927415,0.35786363,-0.011459966107258468,-0.5475560542383038,post-COVID,0,0,0,0,0,0,0
2021-12-06,0.3364524387424872,0.38577622,-0.0493237812575128,-1.6242065706160507,post-COVID,0,0,0,1,0,1,0
2021-12-07,0.4004894244105408,0.38623145,0.01425797441054083,0.1592407533809098,post-COVID,0,0,0,0,0,0,0
2021-12-08,0.3568279010633379,0.4011741,-0.044346198936662085,-1.469953886186429,post-COVID,0,0,0,0,0,0,0
2021-12-09,0.4483051317614424,0.3792868,0.0690183317614424,1.7579015435163803,post-COVID,0,0,0,1,1,2,0
2021-12-10,0.4028228155339806,0.40075582,0.002066995533980598,-0.05030956926373736,post-COVID,0,0,0,1,0,1,0
2021-12-11,0.3589283402681461,0.37190714,-0.012978799731853952,-0.34583193076615415,post-COVID,0,0,0,0,0,0,0
2021-12-12,0.3097549121590383,0.3303134,-0.020558487840961703,-0.5140982006127051,post-COVID,0,0,0,0,0,0,0
2021-12-13,0.3947395399907535,0.36075342,0.033986119990753516,0.8202746038662873,post-COVID,0,0,0,0,1,1,0
2021-12-14,0.4036062760055478,0.42843115,-0.024824873994452157,-0.6136454133592097,post-COVID,0,0,0,0,0,0,0
2021-12-15,0.434163083680074,0.41666543,0.017497653680074,0.41434733569999804,post-COVID,0,0,0,0,1,1,0
2021-12-16,0.4365525889967637,0.4273258,0.009226788996763713,0.22925932796639212,post-COVID,0,0,0,0,0,0,0
2021-12-17,0.4246035020804438,0.40613297,0.018470532080443802,0.4757085832661497,post-COVID,0,0,0,0,1,1,0
2021-12-18,0.4597862343966712,0.384019,0.07576723439667121,1.9304594561182475,post-COVID,0,0,0,0,1,1,0
2021-12-19,0.3844157998150717,0.39507976,-0.010663960184928323,-0.266119624062645,post-COVID,0,0,0,1,0,1,0
2021-12-20,0.494934408229311,0.39442047,0.10051393822931098,2.545435968235187,post-COVID,0,1,1,1,1,4,1
2021-12-21,0.4906049468331021,0.49409056,-0.0034856131668979384,-0.12343209208537795,post-COVID,0,0,0,1,1,2,0
2021-12-22,0.4897550855293573,0.4892342,0.0005208855293573067,-0.08478569107537264,post-COVID,0,0,0,0,1,1,0
2021-12-23,0.463469371243643,0.47962332,-0.016153948756357006,-0.4265549999206341,post-COVID,0,0,0,0,0,0,0
2021-12-24,0.3865421289875173,0.4520502,-0.06550807101248274,-1.722620287295201,post-COVID,0,1,0,1,0,2,0
2021-12-25,0.3019438858067498,0.38083053,-0.0788866441932502,-2.0967757605397144,post-COVID,0,1,1,1,0,3,1
2021-12-26,0.3146081252889505,0.32923505,-0.014626924711049483,-0.4444242489427958,post-COVID,0,0,1,1,0,2,0
2021-12-27,0.3917375751271382,0.35979414,0.03194343512713821,0.7636155403260227,post-COVID,0,0,0,0,1,1,0
2021-12-28,0.3728561604253351,0.39120537,-0.018349209574664904,-0.5123268220698668,post-COVID,0,0,0,0,0,0,0
2021-12-29,0.3690756472491909,0.3828403,-0.013764652750809125,-0.3829348729718604,post-COVID,0,0,0,0,0,0,0
2021-12-30,0.3683722260748959,0.36276367,0.00560855607489591,0.056334910671113146,post-COVID,0,0,0,0,0,0,0
2021-12-31,0.3471671867776236,0.345832,0.0013351867776236204,-0.0722076886779012,post-COVID,0,0,0,1,0,1,0
2022-01-01,0.2716522769301895,0.31313142,-0.04147914306981049,-1.1567943057434593,post-COVID,0,0,0,0,0,0,0
2022-01-02,0.2882382686084142,0.28085837,0.007379898608414204,0.0557684061702307,post-COVID,0,0,0,0,0,0,0
2022-01-03,0.3870961627369393,0.34126613,0.04583003273693931,1.0561480617403634,post-COVID,0,0,0,0,1,1,0
2022-01-04,0.4001297965788256,0.3767063,0.023423496578825587,0.4610926878997669,post-COVID,0,0,0,0,1,1,0
2022-01-05,0.3978589343504392,0.37543115,0.022427784350439184,0.5392511417054722,post-COVID,0,0,0,0,1,1,0
2022-01-06,0.327380894590846,0.3930855,-0.06570460540915396,-1.9583490061038888,post-COVID,0,0,0,1,0,1,0
2022-01-07,0.3977697642163661,0.3481853,0.04958446421636614,1.2309472893499294,post-COVID,0,0,0,0,1,1,0
2022-01-08,0.3699684466019416,0.36667174,0.0032967066019415903,-0.08942810418935013,post-COVID,0,0,0,1,0,1,0
2022-01-09,0.3601976999537679,0.34273633,0.017461369953767902,0.2838659328352762,post-COVID,0,0,0,0,1,1,0
2022-01-10,0.4167200069348127,0.43949768,-0.0227776730651873,-1.142447333699921,post-COVID,0,0,0,1,0,1,0
2022-01-11,0.4055220180305132,0.44053805,-0.03501603196948683,-1.598742292616105,post-COVID,0,0,0,0,0,0,0
2022-01-12,0.419751560332871,0.4051387,0.014612860332870958,0.11580038169895239,post-COVID,0,0,0,0,0,0,0
2022-01-13,0.4388144359685621,0.3954554,0.04335903596856211,1.0419067780671438,post-COVID,0,0,0,0,1,1,0
2022-01-14,0.4398147249190938,0.39777642,0.04203830491909377,0.9885946896812298,post-COVID,0,0,0,1,1,2,0
2022-01-15,0.4025096509477577,0.35913363,0.04337602094775772,1.016200264715011,post-COVID,0,0,0,0,1,1,0
2022-01-16,0.3756501386962552,0.36395064,0.011699498696255195,-0.06426055884887967,post-COVID,0,0,0,0,1,1,0
2022-01-17,0.4699056865464632,0.41679123,0.053114456546463185,1.364141565629735,post-COVID,0,0,0,1,1,2,0
2022-01-18,0.4645579634766527,0.44627362,0.018284343476652698,0.10600232699046003,post-COVID,0,0,0,0,1,1,0
2022-01-19,0.4707674526121127,0.43192485,0.0388426026121127,0.9235420170651415,post-COVID,0,0,0,0,1,1,0
2022-01-20,0.4557807443365695,0.43943763,0.016343114336569486,0.14108866264820408,post-COVID,0,0,0,0,1,1,0
2022-01-21,0.4654152219140083,0.42789313,0.03752209191400829,0.9273021985855587,post-COVID,0,0,0,0,1,1,0
2022-01-22,0.4098435043920481,0.38571194,0.02413156439204811,0.4482738335409709,post-COVID,0,0,0,1,1,2,0
2022-01-23,0.3559286292186777,0.38227612,-0.026347490781322314,-1.3775132722627303,post-COVID,0,0,0,1,0,1,0
2022-01-24,0.4612857142857142,0.43231434,0.02897137428571417,0.7301457200206145,post-COVID,0,0,0,1,1,2,0
2022-01-25,0.4549031437817845,0.44613332,0.00876982378178448,0.002095133905024786,post-COVID,0,0,0,0,1,1,0
2022-01-26,0.4469975150254275,0.44451818,0.0024793350254275204,-0.26025217868179457,post-COVID,0,0,0,0,0,0,0
2022-01-27,0.4643056518723994,0.42860985,0.0356958018723994,1.0138577996462161,post-COVID,0,0,0,0,1,1,0
2022-01-28,0.4501795538603791,0.44526443,0.0049151238603791225,-0.18412886657557714,post-COVID,0,0,0,0,0,0,0
2022-01-29,0.4104052820157188,0.38839406,0.022011222015718812,0.5616863042662218,post-COVID,0,0,0,0,1,1,0
2022-01-30,0.3598170365233471,0.3767897,-0.016972663476652883,-0.9402851955145726,post-COVID,0,0,0,0,0,0,0
2022-01-31,0.4603742487286176,0.43479353,0.025580718728617613,0.8634087266036488,post-COVID,0,0,0,0,1,1,0
2022-02-01,0.4600503351826167,0.46624628,-0.0061959448173833365,-0.4440745683782819,post-COVID,0,0,0,0,0,0,0
2022-02-02,0.4325090730466943,0.46153733,-0.029028256953305742,-1.4333217186947291,post-COVID,0,0,0,0,0,0,0
2022-02-03,0.4306169093851132,0.42159426,0.009022649385113213,0.3421721992779494,post-COVID,0,0,0,0,0,0,0
2022-02-04,0.420503640776699,0.4321076,-0.011603959223300986,-0.5652392907637582,post-COVID,0,0,0,0,0,0,0
2022-02-05,0.3812044036061026,0.39401385,-0.012809446393897417,-0.6186042113046735,post-COVID,0,0,0,0,0,0,0
