seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
76,Vitoria-Gasteiz,N-BEATS v2,0.015827578883062673,0.021257169099034457,5.473923910904905,2.7
76,Vitoria-Gasteiz,LSTM v2,0.02578487810848483,0.03222973565313744,8.666349892197761,6.4
76,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
76,Vitoria-Gasteiz,Random Forest,0.015603381000042056,0.021736198145092804,5.466527726932748,0.3
76,Donostia/San Sebastian,N-BEATS v2,0.014999965755727632,0.01950442004106847,3.9097107885561746,4.9
76,Donostia/San Sebastian,LSTM v2,0.020548274092100832,0.027806303124946377,5.203556150448931,9.7
76,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
76,Donostia/San Sebastian,Random Forest,0.01285579968055908,0.01898774983763635,3.275684714327772,0.4
76,Pamplona/Iruna,N-BEATS v2,0.018059753846190154,0.024121916487893184,5.092693600790445,3.6
76,Pamplona/Iruna,LSTM v2,0.021894232038611912,0.027606632987164974,6.182486566412774,5.9
76,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
76,Pamplona/Iruna,Random Forest,0.016451451920673012,0.022744895173324592,4.660847494073254,0.3
