seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
65,Vitoria-Gasteiz,N-BEATS v2,0.014480968437292149,0.019592813581277665,5.02640520943434,5.9
65,Vitoria-Gasteiz,LSTM v2,0.024192452003186402,0.030382146712515344,8.202752231255193,12.5
65,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
65,Vitoria-Gasteiz,Random Forest,0.015383135947779132,0.021457644219627186,5.392548155589672,0.3
65,Donostia/San Sebastian,N-BEATS v2,0.013935902846162961,0.018638196133914684,3.604058270303397,4.7
65,Donostia/San Sebastian,LSTM v2,0.020170051665470787,0.02671221078700783,5.138162291208806,8.9
65,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
65,Donostia/San Sebastian,Random Forest,0.012835067040589001,0.01894188610031683,3.2703909873034323,0.4
65,Pamplona/Iruna,N-BEATS v2,0.017422553045640696,0.02345014020133198,4.924170413439973,3.4
65,Pamplona/Iruna,LSTM v2,0.020937011028857,0.026905517155335918,5.924444811742832,6.5
65,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
65,Pamplona/Iruna,Random Forest,0.016277892279410205,0.02263654247600457,4.616789875771795,0.3
