seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
63,Vitoria-Gasteiz,N-BEATS v2,0.014868769713366769,0.02011112949336713,5.131599408971583,3.3
63,Vitoria-Gasteiz,LSTM v2,0.024814179604404126,0.03127171119649255,8.357896658466606,7.6
63,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
63,Vitoria-Gasteiz,Random Forest,0.01527495232904345,0.02138674827728427,5.3528844823111,0.4
63,Donostia/San Sebastian,N-BEATS v2,0.014389373060248851,0.018909693729030577,3.720620240148307,3.2
63,Donostia/San Sebastian,LSTM v2,0.02170915230569505,0.030286662404576323,5.389580772612461,4.6
63,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
63,Donostia/San Sebastian,Random Forest,0.012708090988954777,0.018675378065831024,3.237302945987295,0.4
63,Pamplona/Iruna,N-BEATS v2,0.017358872363385652,0.02298481928045138,4.925924356385414,2.6
63,Pamplona/Iruna,LSTM v2,0.0205740091263852,0.026587034478217354,5.802819470477027,5.7
63,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
63,Pamplona/Iruna,Random Forest,0.01641335509971989,0.022686360038266774,4.653151051386872,0.3
