seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
26,Vitoria-Gasteiz,N-BEATS v2,0.015174664295183897,0.02073242938312578,5.230058537315795,3.6
26,Vitoria-Gasteiz,LSTM v2,0.02556679412219969,0.032061285269029245,8.594340207615069,7.7
26,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
26,Vitoria-Gasteiz,Random Forest,0.015411699753473406,0.02163356436502418,5.40804004010862,0.4
26,Donostia/San Sebastian,N-BEATS v2,0.014740358757695636,0.019850495378791803,3.8067368803762167,4.3
26,Donostia/San Sebastian,LSTM v2,0.02047220308983249,0.027566218074391562,5.187031618959844,13.7
26,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
26,Donostia/San Sebastian,Random Forest,0.012859293899071566,0.018922993364898985,3.2767077600055226,0.4
26,Pamplona/Iruna,N-BEATS v2,0.017570920747254394,0.023365260677835405,4.936396822081552,3.7
26,Pamplona/Iruna,LSTM v2,0.01953997319249567,0.024837193388790153,5.543441412687682,8.6
26,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
26,Pamplona/Iruna,Random Forest,0.016420874858045626,0.02270280611684516,4.65074129847793,0.3
