seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
50,Vitoria-Gasteiz,N-BEATS v2,0.01518415603566192,0.02062448910755751,5.262410064325828,3.3
50,Vitoria-Gasteiz,LSTM v2,0.025241547032731203,0.031619556366328974,8.629240976502848,8.2
50,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
50,Vitoria-Gasteiz,Random Forest,0.015463422765128371,0.02145516200102193,5.413447391974095,0.4
50,Donostia/San Sebastian,N-BEATS v2,0.014747528835381536,0.0195656581346887,3.854957615274577,4.2
50,Donostia/San Sebastian,LSTM v2,0.023246980578195985,0.032375396853612,5.791966855739679,5.0
50,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
50,Donostia/San Sebastian,Random Forest,0.01281260757633045,0.01904291952457134,3.26402780453404,0.3
50,Pamplona/Iruna,N-BEATS v2,0.01840576876933944,0.024429009050928072,5.221709332880252,2.6
50,Pamplona/Iruna,LSTM v2,0.02090550017815188,0.027299748261296823,5.831950622964523,9.2
50,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
50,Pamplona/Iruna,Random Forest,0.016421723557899254,0.02282003162085847,4.652625209962611,0.3
