seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
17,Vitoria-Gasteiz,N-BEATS v2,0.014519950585332292,0.01982156506693547,5.022258556563345,3.1
17,Vitoria-Gasteiz,LSTM v2,0.023805287003765465,0.030332785333451046,8.105888999924172,10.4
17,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
17,Vitoria-Gasteiz,Random Forest,0.015366157842051064,0.02150429027787986,5.376793529865628,0.3
17,Donostia/San Sebastian,N-BEATS v2,0.013860169429669124,0.01878966388972929,3.572042441467227,4.7
17,Donostia/San Sebastian,LSTM v2,0.020720140900895148,0.027575895543946478,5.265458533883202,7.0
17,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
17,Donostia/San Sebastian,Random Forest,0.01276179588755937,0.01884328728048162,3.2479400038271717,0.4
17,Pamplona/Iruna,N-BEATS v2,0.01735495682929987,0.023076607010925784,4.8790309627934985,3.4
17,Pamplona/Iruna,LSTM v2,0.020683093980455168,0.027079941191305978,5.776824410048853,8.0
17,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
17,Pamplona/Iruna,Random Forest,0.016484114622786684,0.022738143869536147,4.663023866701378,0.3
