seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
66,Vitoria-Gasteiz,N-BEATS v2,0.014082174147973699,0.019091564365335986,4.88133019758418,4.8
66,Vitoria-Gasteiz,LSTM v2,0.02395051789870621,0.029866934558337752,8.180956241165301,9.3
66,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
66,Vitoria-Gasteiz,Random Forest,0.015307162957230131,0.02138209421813413,5.3613837466117475,0.4
66,Donostia/San Sebastian,N-BEATS v2,0.014349727172299449,0.0194171533086019,3.6897508415583804,2.6
66,Donostia/San Sebastian,LSTM v2,0.02098115039458276,0.027397734250547,5.399723770549579,14.4
66,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
66,Donostia/San Sebastian,Random Forest,0.012859554441705778,0.01905910229138165,3.2734902986714247,0.3
66,Pamplona/Iruna,N-BEATS v2,0.017701797152621428,0.023556226209273105,5.021311292946792,3.3
66,Pamplona/Iruna,LSTM v2,0.02098754295598487,0.026762025584701754,5.944595061381478,4.4
66,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
66,Pamplona/Iruna,Random Forest,0.016444422388627266,0.022912294503153408,4.656811143324037,0.3
