seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
37,Vitoria-Gasteiz,N-BEATS v2,0.014385735342584152,0.01952917503401103,4.9747142864476555,4.0
37,Vitoria-Gasteiz,LSTM v2,0.024159918217580553,0.03032384381112541,8.280912419781517,9.1
37,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
37,Vitoria-Gasteiz,Random Forest,0.015432888444800646,0.021503405724282987,5.412450219691198,0.3
37,Donostia/San Sebastian,N-BEATS v2,0.01433437970883917,0.01921632444903899,3.691227050058311,3.9
37,Donostia/San Sebastian,LSTM v2,0.020201333408784047,0.02763410979722549,5.0697531502164175,6.4
37,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
37,Donostia/San Sebastian,Random Forest,0.012888443295897153,0.019122779645141048,3.2741504313358814,0.4
37,Pamplona/Iruna,N-BEATS v2,0.01738931583736256,0.023807821114818977,4.8426589843115195,3.9
37,Pamplona/Iruna,LSTM v2,0.021163332531113143,0.02722327593439916,5.966658901437204,5.8
37,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
37,Pamplona/Iruna,Random Forest,0.016506375027085865,0.022926728461076875,4.677109944053814,0.3
