seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
61,Vitoria-Gasteiz,N-BEATS v2,0.014410420195692216,0.01945056094972909,5.034488590182668,4.2
61,Vitoria-Gasteiz,LSTM v2,0.026842001503739485,0.03416482263608509,8.987107244609337,6.7
61,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
61,Vitoria-Gasteiz,Random Forest,0.015302748301881471,0.021432003108880344,5.37015503267246,0.4
61,Donostia/San Sebastian,N-BEATS v2,0.014235184069313057,0.01929990819062866,3.6788549477972805,4.5
61,Donostia/San Sebastian,LSTM v2,0.02005410358212363,0.027406443772593273,5.038938839995146,8.0
61,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
61,Donostia/San Sebastian,Random Forest,0.012874940417078182,0.018910626454846906,3.279002405315275,0.3
61,Pamplona/Iruna,N-BEATS v2,0.01734117247102469,0.02313011674192343,4.890638813228426,4.2
61,Pamplona/Iruna,LSTM v2,0.021639596931268535,0.028431282770002564,6.033239592386075,9.8
61,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
61,Pamplona/Iruna,Random Forest,0.01638192316952308,0.022584509469045593,4.640690059885816,0.3
