seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
98,Vitoria-Gasteiz,N-BEATS v2,0.013948105193342372,0.01931438742347109,4.79553264991242,4.2
98,Vitoria-Gasteiz,LSTM v2,0.02402753912767359,0.02998266282577621,8.263293926423847,9.1
98,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
98,Vitoria-Gasteiz,Random Forest,0.015242559246462601,0.021175864776782172,5.346520472835068,0.3
98,Donostia/San Sebastian,N-BEATS v2,0.014315411276366003,0.019375911419953668,3.684147106820606,4.7
98,Donostia/San Sebastian,LSTM v2,0.020797866656365058,0.028396367601479143,5.221678909946462,8.2
98,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
98,Donostia/San Sebastian,Random Forest,0.012865307730043995,0.018932789968176444,3.2795332920730753,0.3
98,Pamplona/Iruna,N-BEATS v2,0.017675952954277714,0.024049451996414655,4.927077049262171,4.2
98,Pamplona/Iruna,LSTM v2,0.021471896885463183,0.02758927916807076,6.034313174319684,5.1
98,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
98,Pamplona/Iruna,Random Forest,0.01637079612444733,0.02280338309486695,4.642606289930384,0.3
