seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
72,Vitoria-Gasteiz,N-BEATS v2,0.015503873812881335,0.020584401003187158,5.303029988799917,2.8
72,Vitoria-Gasteiz,LSTM v2,0.024974945425507683,0.032078043917790684,8.404967039578661,8.2
72,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
72,Vitoria-Gasteiz,Random Forest,0.015496628282254114,0.02173705954751387,5.430717394184998,0.4
72,Donostia/San Sebastian,N-BEATS v2,0.014554285371075528,0.019593524757017432,3.713648617098591,3.0
72,Donostia/San Sebastian,LSTM v2,0.02139462495875685,0.02896440063028146,5.410738772253933,5.3
72,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
72,Donostia/San Sebastian,Random Forest,0.012776607291781534,0.018964632249068508,3.252774075889249,0.4
72,Pamplona/Iruna,N-BEATS v2,0.017055638679895194,0.023165383095620565,4.806095568248303,3.3
72,Pamplona/Iruna,LSTM v2,0.02084022751412181,0.026717579637445886,5.842303674123086,7.7
72,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
72,Pamplona/Iruna,Random Forest,0.016303352192287953,0.0227233972904774,4.617271220250144,0.3
