seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
32,Vitoria-Gasteiz,N-BEATS v2,0.014877462685006317,0.020313452434841367,5.125795181072588,3.4
32,Vitoria-Gasteiz,LSTM v2,0.0241834647825004,0.030760537136194435,8.1480220890998,10.6
32,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
32,Vitoria-Gasteiz,Random Forest,0.015443672204014275,0.02171478543564757,5.423543873925907,0.3
32,Donostia/San Sebastian,N-BEATS v2,0.01467442915551076,0.019424864310255786,3.8248180057892425,2.6
32,Donostia/San Sebastian,LSTM v2,0.020481002613593032,0.02828777048062713,5.130876990011746,5.6
32,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
32,Donostia/San Sebastian,Random Forest,0.012913378904613944,0.01922805766615246,3.291185169346599,0.4
32,Pamplona/Iruna,N-BEATS v2,0.017377747634713205,0.02316146200852779,4.894379246244789,3.2
32,Pamplona/Iruna,LSTM v2,0.020025133275029555,0.0256538295312283,5.656319613084913,7.8
32,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
32,Pamplona/Iruna,Random Forest,0.016422142302886963,0.022689108023020658,4.653936990909855,0.3
