seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
28,Vitoria-Gasteiz,N-BEATS v2,0.014771049590246107,0.0204234257007325,5.052246838000339,3.8
28,Vitoria-Gasteiz,LSTM v2,0.025607815327878137,0.03259259243738769,8.529395129344582,10.2
28,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
28,Vitoria-Gasteiz,Random Forest,0.015507441175345997,0.021566958365284564,5.426575284109844,0.4
28,Donostia/San Sebastian,N-BEATS v2,0.015044438400172552,0.02009538173540366,3.88006781682364,3.0
28,Donostia/San Sebastian,LSTM v2,0.021655314195476078,0.029727605847346867,5.399853790962251,6.2
28,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
28,Donostia/San Sebastian,Random Forest,0.012773037388595894,0.018943155186569433,3.2538227067313312,0.4
28,Pamplona/Iruna,N-BEATS v2,0.01809403485783185,0.023983603234618782,5.104644035273245,3.2
28,Pamplona/Iruna,LSTM v2,0.021173240649039846,0.02736748572200569,5.946257635324731,7.0
28,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
28,Pamplona/Iruna,Random Forest,0.016412676169511788,0.022656017580567844,4.6501421960226645,0.3
