seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
58,Vitoria-Gasteiz,N-BEATS v2,0.015326370174182523,0.02067171546339421,5.312374394222649,3.2
58,Vitoria-Gasteiz,LSTM v2,0.02522996803066441,0.03138655662464415,8.57345926448191,7.7
58,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
58,Vitoria-Gasteiz,Random Forest,0.015312185358036783,0.021361175621710218,5.382991776579823,0.3
58,Donostia/San Sebastian,N-BEATS v2,0.014608844973127113,0.019315500644841072,3.7709135687716673,4.4
58,Donostia/San Sebastian,LSTM v2,0.02105478415555975,0.02873367273128541,5.260772874140377,7.7
58,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
58,Donostia/San Sebastian,Random Forest,0.012885249661773693,0.018936526832936586,3.282040994748523,0.4
58,Pamplona/Iruna,N-BEATS v2,0.017067367366721636,0.023450226798847423,4.769948926149679,3.6
58,Pamplona/Iruna,LSTM v2,0.021125339181788622,0.02721241197966674,5.9378411617632585,7.9
58,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
58,Pamplona/Iruna,Random Forest,0.016479188461749266,0.022758415017535446,4.676042003737478,0.3
