seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
52,Vitoria-Gasteiz,N-BEATS v2,0.014958495660704979,0.020650614949861302,5.126772011795583,3.8
52,Vitoria-Gasteiz,LSTM v2,0.02407606263319358,0.03038688915405767,8.380511905709586,12.3
52,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
52,Vitoria-Gasteiz,Random Forest,0.015503525530252617,0.021682438193977027,5.425272274373593,0.4
52,Donostia/San Sebastian,N-BEATS v2,0.013913283356859726,0.018916269577565994,3.5714768500145357,3.8
52,Donostia/San Sebastian,LSTM v2,0.02092627140880202,0.028516283778760834,5.2502066815706945,8.9
52,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
52,Donostia/San Sebastian,Random Forest,0.012816879015344203,0.01903684857875927,3.2665178702195217,0.4
52,Pamplona/Iruna,N-BEATS v2,0.017987465490366398,0.023893872660915035,5.074367644669095,2.9
52,Pamplona/Iruna,LSTM v2,0.020345487845253123,0.02665298695965899,5.737902984991172,8.0
52,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
52,Pamplona/Iruna,Random Forest,0.01656249228023645,0.022892403592198324,4.6898880442576,0.3
