seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
54,Vitoria-Gasteiz,N-BEATS v2,0.014552402574681144,0.019777637013780637,5.056548331066596,5.0
54,Vitoria-Gasteiz,LSTM v2,0.024513284573214188,0.03106323219627804,8.279387960599044,8.9
54,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
54,Vitoria-Gasteiz,Random Forest,0.015464902175119642,0.021548482462879454,5.417514663014358,0.4
54,Donostia/San Sebastian,N-BEATS v2,0.014348692075563092,0.019161891144571973,3.6912978606892626,4.2
54,Donostia/San Sebastian,LSTM v2,0.02079596354182706,0.027379681518461266,5.374154171645877,12.6
54,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
54,Donostia/San Sebastian,Random Forest,0.012891002676855272,0.01897435614802858,3.28239312311776,0.4
54,Pamplona/Iruna,N-BEATS v2,0.016804733930638114,0.022990512952955046,4.7214128860945594,4.6
54,Pamplona/Iruna,LSTM v2,0.020655233974647903,0.026863456508671738,5.792644475260579,9.0
54,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
54,Pamplona/Iruna,Random Forest,0.016380104399439658,0.022703544197770736,4.6412099522082295,0.3
