seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
21,Vitoria-Gasteiz,N-BEATS v2,0.015295027867196127,0.020562408076602576,5.246402601783021,3.1
21,Vitoria-Gasteiz,LSTM v2,0.02563491354781709,0.03250894354423013,8.589603358589686,7.5
21,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
21,Vitoria-Gasteiz,Random Forest,0.015448779207673164,0.021592355791716544,5.425877819586643,0.4
21,Donostia/San Sebastian,N-BEATS v2,0.01483615538941508,0.019678890099340752,3.877383922056357,4.3
21,Donostia/San Sebastian,LSTM v2,0.021813488069665005,0.030052342784969238,5.402403877033471,6.5
21,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
21,Donostia/San Sebastian,Random Forest,0.012902392131870834,0.019063359865471283,3.279852036022615,0.3
21,Pamplona/Iruna,N-BEATS v2,0.017597171402554592,0.023412924341237873,4.970805508584175,3.7
21,Pamplona/Iruna,LSTM v2,0.02141305193069196,0.027367358668809367,6.0241923166828295,5.0
21,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
21,Pamplona/Iruna,Random Forest,0.016348353034880986,0.02260126191172829,4.635967563545264,0.3
