seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
92,Vitoria-Gasteiz,N-BEATS v2,0.01465041846633425,0.0196045458988503,5.07674359529071,4.6
92,Vitoria-Gasteiz,LSTM v2,0.024913585983299683,0.03152261796727378,8.377241069760336,7.9
92,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
92,Vitoria-Gasteiz,Random Forest,0.015478204055239139,0.021500947990281377,5.434386191651747,0.3
92,Donostia/San Sebastian,N-BEATS v2,0.014487289048334222,0.019580942239762006,3.735849770228173,4.7
92,Donostia/San Sebastian,LSTM v2,0.02084902929508828,0.026704309805740324,5.461331519467428,13.8
92,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
92,Donostia/San Sebastian,Random Forest,0.012869544865235389,0.01905518722222582,3.2798766715489447,0.3
92,Pamplona/Iruna,N-BEATS v2,0.01784357145231985,0.023555897510503264,5.029252365000909,3.1
92,Pamplona/Iruna,LSTM v2,0.02079785599996621,0.026700875083912154,5.91102643835518,4.8
92,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
92,Pamplona/Iruna,Random Forest,0.016525084624850014,0.02293436482626851,4.682960272523439,0.3
