seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
77,Vitoria-Gasteiz,N-BEATS v2,0.014745912717128036,0.01975507027085789,5.103908213473922,3.7
77,Vitoria-Gasteiz,LSTM v2,0.02206094055007106,0.02813341834031486,7.510402595662629,13.4
77,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
77,Vitoria-Gasteiz,Random Forest,0.015377024594471263,0.021432749610133896,5.403265105244591,0.3
77,Donostia/San Sebastian,N-BEATS v2,0.014546431059143768,0.019779602560923728,3.720707643938173,4.7
77,Donostia/San Sebastian,LSTM v2,0.021294853349800306,0.028863564687218454,5.403154369579552,14.4
77,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
77,Donostia/San Sebastian,Random Forest,0.012765696426428235,0.019014095016085766,3.2569057213237613,0.4
77,Pamplona/Iruna,N-BEATS v2,0.017450797401055918,0.023234754833256842,4.918387983245994,3.7
77,Pamplona/Iruna,LSTM v2,0.02179622400894759,0.028425017940450607,6.059112166529634,11.6
77,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
77,Pamplona/Iruna,Random Forest,0.016377114879530582,0.022834246193757575,4.635692634247843,0.3
