seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
39,Vitoria-Gasteiz,N-BEATS v2,0.014353103320192177,0.019974620766507002,4.906752440929458,4.2
39,Vitoria-Gasteiz,LSTM v2,0.02426857904629796,0.030751843827354682,8.278547462985124,8.9
39,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
39,Vitoria-Gasteiz,Random Forest,0.015465421185151897,0.02150291290115592,5.422828262059897,0.4
39,Donostia/San Sebastian,N-BEATS v2,0.014726327960659176,0.019667663596961874,3.81615679361086,3.7
39,Donostia/San Sebastian,LSTM v2,0.0215076980364633,0.028282893316060532,5.509400488693944,7.8
39,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
39,Donostia/San Sebastian,Random Forest,0.01281655720322563,0.019000200334396648,3.2663923739667795,0.3
39,Pamplona/Iruna,N-BEATS v2,0.017881381699347852,0.024544822087376107,4.981855173231285,6.2
39,Pamplona/Iruna,LSTM v2,0.020537602773996907,0.02648185413435136,5.816636691169079,6.2
39,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
39,Pamplona/Iruna,Random Forest,0.016306225855285954,0.022519819198284323,4.619712735706039,0.3
