seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
14,Vitoria-Gasteiz,N-BEATS v2,0.014920570637560682,0.020296519104506246,5.206964835984378,8.1
14,Vitoria-Gasteiz,LSTM v2,0.024101100625004482,0.03038855006520143,8.179468913739536,11.6
14,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
14,Vitoria-Gasteiz,Random Forest,0.015428014961429067,0.02158357096063145,5.4190874981188175,0.4
14,Donostia/San Sebastian,N-BEATS v2,0.01420458803216017,0.01932236925995312,3.628107521814893,6.7
14,Donostia/San Sebastian,LSTM v2,0.02186894712396464,0.029676318607539453,5.498165673963758,8.2
14,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
14,Donostia/San Sebastian,Random Forest,0.012725746991672091,0.018754855652748592,3.2460346604911234,0.4
14,Pamplona/Iruna,N-BEATS v2,0.0183866743931795,0.024991416324760058,5.144491591679371,7.2
14,Pamplona/Iruna,LSTM v2,0.02183851215685508,0.028358437956084656,6.125281143689169,11.4
14,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
14,Pamplona/Iruna,Random Forest,0.01630727693349613,0.02271548794678045,4.620359374659566,0.4
