seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
48,Vitoria-Gasteiz,N-BEATS v2,0.015623686927041682,0.021060710147526515,5.368781950361755,3.3
48,Vitoria-Gasteiz,LSTM v2,0.0236831982293145,0.029767801523827714,8.197236354535645,8.8
48,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
48,Vitoria-Gasteiz,Random Forest,0.015400384148880824,0.021415148443059268,5.404874265154983,0.4
48,Donostia/San Sebastian,N-BEATS v2,0.014142807778080049,0.01951668051009746,3.6091968245835453,5.5
48,Donostia/San Sebastian,LSTM v2,0.020399678015551852,0.027181287996707174,5.2017075975511835,7.7
48,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
48,Donostia/San Sebastian,Random Forest,0.01279085570949784,0.01892670098394318,3.2592729358178474,0.4
48,Pamplona/Iruna,N-BEATS v2,0.016789918192705273,0.022802822003777465,4.710356488138263,2.7
48,Pamplona/Iruna,LSTM v2,0.020863940225395713,0.02695025728154794,5.861810343416621,7.1
48,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
48,Pamplona/Iruna,Random Forest,0.01623305924185771,0.022590151599012374,4.6082661147085116,0.3
