seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
20,Vitoria-Gasteiz,N-BEATS v2,0.015177614901548543,0.02106466291824176,5.216418959526923,4.3
20,Vitoria-Gasteiz,LSTM v2,0.024388808943174765,0.030431485218862155,8.366321719200739,8.5
20,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
20,Vitoria-Gasteiz,Random Forest,0.015438668855864217,0.021649086137288033,5.412149260931237,0.3
20,Donostia/San Sebastian,N-BEATS v2,0.014681246118021872,0.019501406087544384,3.7875739034016256,3.9
20,Donostia/San Sebastian,LSTM v2,0.021582570705742123,0.02964114817277528,5.365627098094163,7.8
20,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
20,Donostia/San Sebastian,Random Forest,0.012828773114223096,0.018989674305262917,3.262651367921742,0.4
20,Pamplona/Iruna,N-BEATS v2,0.018100395329572402,0.02387550120439374,5.10604813958193,3.0
20,Pamplona/Iruna,LSTM v2,0.022250449518344588,0.028880579702022263,6.1909188462616305,10.4
20,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
20,Pamplona/Iruna,Random Forest,0.016337747617825454,0.02268324132473416,4.6271239009763825,0.3
