seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
19,Vitoria-Gasteiz,N-BEATS v2,0.014586673498162145,0.020204007458671572,5.037850200026111,5.8
19,Vitoria-Gasteiz,LSTM v2,0.025360907743065694,0.03183666609586875,8.592399244139237,8.0
19,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
19,Vitoria-Gasteiz,Random Forest,0.015427643164140647,0.021496254998558825,5.397077092350281,0.3
19,Donostia/San Sebastian,N-BEATS v2,0.014570787152049586,0.01933080409284878,3.7724634202033767,3.5
19,Donostia/San Sebastian,LSTM v2,0.020486143914661283,0.02709997502743911,5.2181064311014325,10.8
19,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
19,Donostia/San Sebastian,Random Forest,0.012880246353627275,0.019017296034587468,3.2877847135476963,0.4
19,Pamplona/Iruna,N-BEATS v2,0.017224995462705516,0.023251343493798964,4.8224288467663445,4.1
19,Pamplona/Iruna,LSTM v2,0.02053981816828152,0.026745060180888337,5.772603940936443,8.3
19,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
19,Pamplona/Iruna,Random Forest,0.01649456784614134,0.022779257877782254,4.680418338984191,0.3
