seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
36,Vitoria-Gasteiz,N-BEATS v2,0.014888548448882708,0.02035738642696974,5.112407080036721,4.3
36,Vitoria-Gasteiz,LSTM v2,0.02586039513399005,0.03303962575889716,8.667391740678466,7.1
36,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
36,Vitoria-Gasteiz,Random Forest,0.015497229202271532,0.021659051133149382,5.435992042631392,0.3
36,Donostia/San Sebastian,N-BEATS v2,0.01433484684062869,0.019457508708172096,3.6736024524725566,5.0
36,Donostia/San Sebastian,LSTM v2,0.020208147091161883,0.02641949456099064,5.181582218411445,14.0
36,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
36,Donostia/San Sebastian,Random Forest,0.013121106977862786,0.019300654956684957,3.3373460808471935,0.3
36,Pamplona/Iruna,N-BEATS v2,0.017421118934246558,0.023447876676127292,4.906012807289576,4.2
36,Pamplona/Iruna,LSTM v2,0.020424689325964876,0.026767565054460672,5.767381678696874,7.3
36,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
36,Pamplona/Iruna,Random Forest,0.01628969115066114,0.022565106548398554,4.619103153878541,0.3
