seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
83,Vitoria-Gasteiz,N-BEATS v2,0.014658332890562871,0.020198286592677146,5.053068530060723,3.5
83,Vitoria-Gasteiz,LSTM v2,0.02444352771186676,0.03126833861081389,8.345614126729647,7.2
83,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
83,Vitoria-Gasteiz,Random Forest,0.015586446967668494,0.021802711044405305,5.465677464403057,0.3
83,Donostia/San Sebastian,N-BEATS v2,0.015487657140031873,0.02039387021522138,4.027651976995639,2.6
83,Donostia/San Sebastian,LSTM v2,0.02087126868871296,0.028518147740286635,5.224715560484876,8.6
83,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
83,Donostia/San Sebastian,Random Forest,0.012911173113847808,0.019155247299496702,3.2894423942788964,0.3
83,Pamplona/Iruna,N-BEATS v2,0.017706126252536446,0.02342005108744001,4.9792941134193045,3.7
83,Pamplona/Iruna,LSTM v2,0.02153768446465686,0.027852606622189746,6.03157317527156,8.5
83,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
83,Pamplona/Iruna,Random Forest,0.016407416964792906,0.022896967933548812,4.65039155252894,0.4
