seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
79,Vitoria-Gasteiz,N-BEATS v2,0.015903874361022894,0.021424678564634238,5.513883838870213,2.9
79,Vitoria-Gasteiz,LSTM v2,0.026406057383867677,0.03380725248377841,8.83548775414597,5.4
79,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
79,Vitoria-Gasteiz,Random Forest,0.015466581858266127,0.021431644686713804,5.427614137500208,0.3
79,Donostia/San Sebastian,N-BEATS v2,0.013470746782673472,0.01869908568910038,3.462412838965064,5.0
79,Donostia/San Sebastian,LSTM v2,0.021972735037295844,0.030385183756801923,5.44654598997694,4.8
79,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
79,Donostia/San Sebastian,Random Forest,0.012886422073266698,0.018971452344187237,3.285851714494726,0.4
79,Pamplona/Iruna,N-BEATS v2,0.01693341421149975,0.022869958913895483,4.771227329551846,3.6
79,Pamplona/Iruna,LSTM v2,0.020768109929880763,0.027327292956159634,5.773659132455157,10.3
79,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
79,Pamplona/Iruna,Random Forest,0.01636982743449625,0.022849773264250455,4.637392240325462,0.3
