seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
24,Vitoria-Gasteiz,N-BEATS v2,0.014784850959880842,0.02042916863849495,5.10157021989497,3.8
24,Vitoria-Gasteiz,LSTM v2,0.025948233070293193,0.03268324002945091,8.657673062716578,7.8
24,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
24,Vitoria-Gasteiz,Random Forest,0.015451567284511247,0.021556838719402005,5.430607239222791,0.4
24,Donostia/San Sebastian,N-BEATS v2,0.014278811926121397,0.019264887068809335,3.6690980100429504,5.0
24,Donostia/San Sebastian,LSTM v2,0.021126710649628525,0.028641000006314563,5.3156709901553505,9.6
24,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
24,Donostia/San Sebastian,Random Forest,0.012930748193888555,0.01909923714213602,3.2973830775824227,0.4
24,Pamplona/Iruna,N-BEATS v2,0.01785024055888818,0.02352120531573811,5.038169816031578,3.1
24,Pamplona/Iruna,LSTM v2,0.021941757078528815,0.0281515371330337,6.146975380042497,8.2
24,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
24,Pamplona/Iruna,Random Forest,0.01649821500247656,0.022848021561433885,4.672385960274312,0.3
