seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
90,Vitoria-Gasteiz,N-BEATS v2,0.016146650519674035,0.021128408460590723,5.69156780194285,2.6
90,Vitoria-Gasteiz,LSTM v2,0.023670994335525594,0.029944171695555105,8.1679807141963,8.7
90,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
90,Vitoria-Gasteiz,Random Forest,0.015645537655003074,0.02171791503598151,5.484564643161288,0.3
90,Donostia/San Sebastian,N-BEATS v2,0.014521988272314924,0.01960675436224501,3.7617733993442446,4.2
90,Donostia/San Sebastian,LSTM v2,0.02171159766675687,0.029621049953154528,5.397075505538702,8.6
90,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
90,Donostia/San Sebastian,Random Forest,0.012847362875905856,0.01896775013887478,3.2694390230232635,0.4
90,Pamplona/Iruna,N-BEATS v2,0.01766778554857467,0.023905170542594556,4.976419339319358,2.3
90,Pamplona/Iruna,LSTM v2,0.02101146635055407,0.026726058544011173,5.954781055998087,6.8
90,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
90,Pamplona/Iruna,Random Forest,0.016215383839086696,0.022485475389168435,4.597057904507715,0.3
