seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
97,Vitoria-Gasteiz,N-BEATS v2,0.014896702324131506,0.020196577193751654,5.137491847246577,2.6
97,Vitoria-Gasteiz,LSTM v2,0.024830143106472573,0.031368431672114186,8.415017009217268,8.3
97,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
97,Vitoria-Gasteiz,Random Forest,0.01550245048458608,0.02138971019122513,5.429141583567089,0.3
97,Donostia/San Sebastian,N-BEATS v2,0.01450864773901592,0.01938301478136676,3.771358630375986,3.6
97,Donostia/San Sebastian,LSTM v2,0.02115245794695365,0.028821501694430304,5.313155286936297,7.0
97,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
97,Donostia/San Sebastian,Random Forest,0.012847557806545246,0.01898516330422446,3.2714541454466275,0.3
97,Pamplona/Iruna,N-BEATS v2,0.01792720488558142,0.023680106046184698,5.026828656836433,4.4
97,Pamplona/Iruna,LSTM v2,0.02196459654429912,0.028713335922225167,6.104018644287621,7.3
97,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
97,Pamplona/Iruna,Random Forest,0.016344269651939986,0.022649712951612295,4.634318037366996,0.3
