seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
80,Vitoria-Gasteiz,N-BEATS v2,0.014823186583966055,0.02063571529068767,5.037460953174863,3.5
80,Vitoria-Gasteiz,LSTM v2,0.02442797072190402,0.030469167659948344,8.471884298307971,7.1
80,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
80,Vitoria-Gasteiz,Random Forest,0.015419444453660764,0.021356450001072926,5.414741385067428,0.3
80,Donostia/San Sebastian,N-BEATS v2,0.01406608809531252,0.01934376732153185,3.5952064546451217,5.0
80,Donostia/San Sebastian,LSTM v2,0.02068688787417541,0.028422017612130247,5.181017501226429,8.1
80,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
80,Donostia/San Sebastian,Random Forest,0.012965689882466064,0.019113738359492788,3.308594208575889,0.3
80,Pamplona/Iruna,N-BEATS v2,0.017459243285154025,0.023594537233521725,4.88592623990741,3.4
80,Pamplona/Iruna,LSTM v2,0.020565200916937778,0.026308807358056352,5.7991970063387965,8.1
80,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
80,Pamplona/Iruna,Random Forest,0.01638885303983088,0.02282194839952904,4.642847693126988,0.3
