seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
62,Vitoria-Gasteiz,N-BEATS v2,0.014580307606662232,0.01981730663108524,5.029578579151166,3.1
62,Vitoria-Gasteiz,LSTM v2,0.02429334601166439,0.030784470286532195,8.189943793423927,9.6
62,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
62,Vitoria-Gasteiz,Random Forest,0.015437594043247762,0.021667604614654955,5.416091291425961,0.4
62,Donostia/San Sebastian,N-BEATS v2,0.014343826437687598,0.018866732545466836,3.7021890527453136,3.0
62,Donostia/San Sebastian,LSTM v2,0.019840548755351864,0.026762124118828733,5.030898373728177,7.3
62,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
62,Donostia/San Sebastian,Random Forest,0.012888457058765871,0.019043961973080045,3.2832726135513863,0.4
62,Pamplona/Iruna,N-BEATS v2,0.018094390899433273,0.023552105466931685,5.1290422592742075,3.3
62,Pamplona/Iruna,LSTM v2,0.02095994639740943,0.026876186942417557,5.886495601143821,5.2
62,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
62,Pamplona/Iruna,Random Forest,0.016446891484462055,0.022808476291799048,4.667107490006962,0.3
