seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
13,Vitoria-Gasteiz,N-BEATS v2,0.015564581726022082,0.020710622650094036,5.449411103749294,5.9
13,Vitoria-Gasteiz,LSTM v2,0.02519882167763244,0.03200999751872849,8.565484732570711,9.6
13,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
13,Vitoria-Gasteiz,Random Forest,0.015402863827954508,0.02161387230353572,5.416601396939477,0.4
13,Donostia/San Sebastian,N-BEATS v2,0.01443705549675976,0.019481716265119783,3.684485506236258,8.3
13,Donostia/San Sebastian,LSTM v2,0.021488489971000953,0.02919117670082695,5.390199864250786,7.9
13,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
13,Donostia/San Sebastian,Random Forest,0.012766116454747112,0.018893131532320563,3.249459063230152,0.4
13,Pamplona/Iruna,N-BEATS v2,0.01718933121890486,0.023341781613804593,4.813631592596449,8.2
13,Pamplona/Iruna,LSTM v2,0.021191204349825177,0.027594578910040496,5.953373734342127,10.3
13,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
13,Pamplona/Iruna,Random Forest,0.016627996662404308,0.022876417163377027,4.710517701880436,0.4
