seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
34,Vitoria-Gasteiz,N-BEATS v2,0.014847840820992844,0.02035446972602499,5.1103915236291595,4.0
34,Vitoria-Gasteiz,LSTM v2,0.02469036061755599,0.030896467459936062,8.343048985255535,9.0
34,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
34,Vitoria-Gasteiz,Random Forest,0.015528395669669333,0.021562131296718523,5.439121969572625,0.4
34,Donostia/San Sebastian,N-BEATS v2,0.014281183615233348,0.019362093668909175,3.6603201133869905,4.5
34,Donostia/San Sebastian,LSTM v2,0.02021844831419894,0.02695908511474435,5.151199455993889,9.5
34,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
34,Donostia/San Sebastian,Random Forest,0.012924150027693811,0.01918000866802601,3.289427593547879,0.4
34,Pamplona/Iruna,N-BEATS v2,0.01846283817425609,0.024593759443446096,5.2233543334466646,3.4
34,Pamplona/Iruna,LSTM v2,0.02008938777535052,0.02542324177482921,5.693630638349796,6.9
34,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
34,Pamplona/Iruna,Random Forest,0.016438145655862428,0.022735923340784517,4.659522318405326,0.3
