seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
55,Vitoria-Gasteiz,N-BEATS v2,0.016333602009691667,0.021573797724405454,5.683724925288304,2.4
55,Vitoria-Gasteiz,LSTM v2,0.02317396386664662,0.02961574223393694,8.028655051424982,10.1
55,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
55,Vitoria-Gasteiz,Random Forest,0.01533216440493961,0.02151641373729088,5.396132311161595,0.4
55,Donostia/San Sebastian,N-BEATS v2,0.013923561675000936,0.01890331536620187,3.5680352401171143,4.0
55,Donostia/San Sebastian,LSTM v2,0.020457204946169018,0.02822856328361388,5.122141519649976,7.0
55,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
55,Donostia/San Sebastian,Random Forest,0.012891259480834687,0.019112353704187207,3.2827057913726407,0.3
55,Pamplona/Iruna,N-BEATS v2,0.017975116829292027,0.02395989156544306,5.030896762027856,3.0
55,Pamplona/Iruna,LSTM v2,0.020890992128411282,0.027507277719989356,5.863703825790582,10.8
55,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
55,Pamplona/Iruna,Random Forest,0.01652304802435002,0.022913604379807957,4.674109361835552,0.3
