seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
22,Vitoria-Gasteiz,N-BEATS v2,0.015585459753786664,0.02079706509760117,5.375090212328062,3.3
22,Vitoria-Gasteiz,LSTM v2,0.02493509998397671,0.031318744213814906,8.531830867189827,6.8
22,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
22,Vitoria-Gasteiz,Random Forest,0.015438119999677357,0.021509659860946693,5.412053643676335,0.3
22,Donostia/San Sebastian,N-BEATS v2,0.01423672661381616,0.019287280714734893,3.6353243458932303,4.0
22,Donostia/San Sebastian,LSTM v2,0.020062799921708153,0.027093287618266768,5.094685957315117,8.0
22,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
22,Donostia/San Sebastian,Random Forest,0.012884705064259738,0.01902980682729661,3.279632614280581,0.4
22,Pamplona/Iruna,N-BEATS v2,0.017166919084707646,0.022979896892885758,4.817921372957754,3.4
22,Pamplona/Iruna,LSTM v2,0.02185319404592736,0.028324529669485107,6.121287577442156,7.0
22,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
22,Pamplona/Iruna,Random Forest,0.016404642030643696,0.02280370690594763,4.654721959279828,0.3
