seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
4,Vitoria-Gasteiz,N-BEATS v2,0.016330966570803473,0.021999074849485125,5.611014841013361,4.7
4,Vitoria-Gasteiz,LSTM v2,0.025536651139270478,0.03186584495376211,8.554861953278706,11.4
4,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
4,Vitoria-Gasteiz,Random Forest,0.015328901504174508,0.021324186544549175,5.374031808137037,0.4
4,Donostia/San Sebastian,N-BEATS v2,0.014205431422944911,0.019286401595309952,3.6543365561418897,7.5
4,Donostia/San Sebastian,LSTM v2,0.021555835609388615,0.029388577650296288,5.426343604870107,6.2
4,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
4,Donostia/San Sebastian,Random Forest,0.012972839031611222,0.019260393978170698,3.3029659662368225,0.4
4,Pamplona/Iruna,N-BEATS v2,0.017221242027058298,0.023454623548459206,4.843790648270623,5.5
4,Pamplona/Iruna,LSTM v2,0.020736209579753747,0.026291588715755976,5.853272514103125,8.1
4,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
4,Pamplona/Iruna,Random Forest,0.016212021567009096,0.022507656919442,4.6033591976663155,0.4
