seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
91,Vitoria-Gasteiz,N-BEATS v2,0.014714212441244236,0.020346751148659938,5.059192941873542,3.1
91,Vitoria-Gasteiz,LSTM v2,0.02596780766652469,0.033800690601763134,8.491925496357116,7.7
91,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
91,Vitoria-Gasteiz,Random Forest,0.015481523005852777,0.021580896933332504,5.4358143071603235,0.3
91,Donostia/San Sebastian,N-BEATS v2,0.015000970425525699,0.01971589386542598,3.9135929029499152,3.3
91,Donostia/San Sebastian,LSTM v2,0.019515349949873636,0.026128714284543338,4.967964786776218,8.1
91,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
91,Donostia/San Sebastian,Random Forest,0.012858816418570368,0.019070632397724534,3.270498126271157,0.4
91,Pamplona/Iruna,N-BEATS v2,0.018235887668984423,0.024268587680778414,5.10232713540201,4.3
91,Pamplona/Iruna,LSTM v2,0.020754907589376457,0.02668689972497481,5.839616091578696,7.2
91,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
91,Pamplona/Iruna,Random Forest,0.01639411803306382,0.022786032100482165,4.645471366145103,0.3
