seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
69,Vitoria-Gasteiz,N-BEATS v2,0.014729182457739926,0.020222982367102516,5.077356042737955,4.5
69,Vitoria-Gasteiz,LSTM v2,0.024052568299585207,0.03039049046439672,8.117554467869574,10.1
69,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
69,Vitoria-Gasteiz,Random Forest,0.01541571656355079,0.02155694635646618,5.4021572991844975,0.3
69,Donostia/San Sebastian,N-BEATS v2,0.014236163398573802,0.019143767755548977,3.6811991383965244,4.4
69,Donostia/San Sebastian,LSTM v2,0.0206612820653586,0.028158681289312575,5.206869009658862,6.4
69,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
69,Donostia/San Sebastian,Random Forest,0.012812680808849964,0.018853253698652407,3.2684076649012797,0.3
69,Pamplona/Iruna,N-BEATS v2,0.017071032244045357,0.022883793560817337,4.833131835561373,4.3
69,Pamplona/Iruna,LSTM v2,0.022723114675234916,0.029333216417789423,6.3683573832392275,8.2
69,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
69,Pamplona/Iruna,Random Forest,0.016388451797373534,0.022727511100164684,4.642920540839271,0.3
