seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
42,Vitoria-Gasteiz,N-BEATS v2,0.014823579083143667,0.020256088846862988,5.11879496264683,3.4
42,Vitoria-Gasteiz,LSTM v2,0.025474262088030934,0.031751670589780345,8.691614219828523,6.5
42,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
42,Vitoria-Gasteiz,Random Forest,0.015469794809806347,0.021465252563651737,5.426155874814623,0.3
42,Donostia/San Sebastian,N-BEATS v2,0.014603904845770928,0.018997135251052615,3.8266283707280477,3.3
42,Donostia/San Sebastian,LSTM v2,0.022052622975230165,0.02984289629961203,5.548300054113428,4.9
42,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
42,Donostia/San Sebastian,Random Forest,0.012838740678176353,0.019040986281637955,3.2686514934339232,0.4
42,Pamplona/Iruna,N-BEATS v2,0.017239345291822625,0.023361632838065617,4.911442337657179,3.5
42,Pamplona/Iruna,LSTM v2,0.022616230107039868,0.029925896038589278,6.234450246461809,11.6
42,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
42,Pamplona/Iruna,Random Forest,0.016302918845772764,0.022549962097676575,4.6214215368402884,0.3
